"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"8600000US61024","ZCTA5 61024","982","121","50000","11583","99.1","0.9","50391","11671","0.0","2.8","-","**","0.0","2.8","-","**","0.0","2.8","-","**","0.0","2.8","-","**","0.0","2.8","-","**","0.9","0.9","-","**","1.7","3.0","-","**","97.4","3.0","51719","12192","3.5","2.7","18750","6956","22.4","5.3","51000","24222","44.7","6.6","78750","17152","29.4","6.5","32188","16611","668","99","76875","14309","36.4","8.7","87989","17995","63.6","8.7","69464","18283","85.3","6.0","79833","14904","6.1","4.1","41776","4563","8.5","4.8","68750","66115","314","93","22389","5519","51.6","13.3","20758","1842","50.6","13.0","20644","1834","1.0","1.5","-","**","48.4","13.3","36471","16408","44.9","13.5","35662","19624","3.5","3.3","-","**","34.7","(X)","(X)","(X)","34.4","(X)","(X)","(X)","32.5","(X)","(X)","(X)",
"8600000US61025","ZCTA5 61025","2035","114","62380","6474","96.7","1.4","62466","6584","0.2","0.4","-","**","0.0","1.3","-","**","1.6","1.6","-","**","0.0","1.3","-","**","0.0","1.3","-","**","1.4","1.8","-","**","1.0","0.9","57500","25796","95.7","1.9","62466","6731","3.3","2.0","21010","8548","28.3","3.9","73750","19343","37.4","3.8","78140","7850","31.0","3.0","38000","14465","1384","92","85455","8103","42.6","5.6","86420","15200","57.4","5.6","85068","11135","86.6","5.3","88940","4722","11.0","5.1","43333","30946","2.4","1.4","55673","17569","651","110","22347","7372","51.9","11.2","20305","5342","40.9","8.6","20488","5166","11.1","7.8","-","**","48.1","11.2","33036","11670","38.9","10.8","31563","11389","9.2","4.9","43333","42411","31.5","(X)","(X)","(X)","33.8","(X)","(X)","(X)","26.4","(X)","(X)","(X)",
"8600000US61027","ZCTA5 61027","8","12","-","**","100.0","96.4","-","**","0.0","96.4","-","**","0.0","96.4","-","**","0.0","96.4","-","**","0.0","96.4","-","**","0.0","96.4","-","**","0.0","96.4","-","**","0.0","96.4","-","**","100.0","96.4","-","**","0.0","96.4","-","**","0.0","96.4","-","**","0.0","96.4","-","**","100.0","96.4","-","**","0","11","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","8","12","-","**","100.0","96.4","-","**","100.0","96.4","-","**","0.0","96.4","-","**","0.0","96.4","-","**","0.0","96.4","-","**","0.0","96.4","-","**","100.0","(X)","(X)","(X)","-","(X)","(X)","(X)","100.0","(X)","(X)","(X)",
"8600000US61028","ZCTA5 61028","1000","102","47212","4070","98.6","1.3","47566","4236","0.0","2.7","-","**","0.0","2.7","-","**","0.0","2.7","-","**","0.0","2.7","-","**","0.7","1.2","-","**","0.7","0.8","-","**","2.3","2.8","-","**","96.6","3.0","48224","4584","5.9","4.4","37313","22258","23.4","6.4","45100","5336","36.7","6.8","53849","4284","34.0","6.5","41071","14482","573","84","62961","11095","38.4","6.4","53750","26224","61.6","6.4","63750","8000","77.8","7.5","72115","5846","14.0","6.8","31071","11336","8.2","5.3","46042","25846","427","94","30903","11202","44.7","13.5","20938","10522","38.4","13.2","17241","9639","6.3","4.2","46806","10182","55.3","13.5","45556","14175","44.3","14.4","36339","16656","11.0","6.9","77625","43627","35.9","(X)","(X)","(X)","30.9","(X)","(X)","(X)","42.6","(X)","(X)","(X)",
"8600000US61030","ZCTA5 61030","996","88","50380","8030","99.6","0.6","50272","8427","0.0","2.7","-","**","0.0","2.7","-","**","0.0","2.7","-","**","0.0","2.7","-","**","0.4","0.6","-","**","0.0","2.7","-","**","0.7","0.8","-","**","99.3","0.8","50190","8770","3.4","2.7","-","**","28.7","4.3","41630","10020","40.3","4.9","63523","11572","27.6","5.1","23750","5390","653","64","59531","11167","44.9","7.8","53438","28345","55.1","7.8","61154","12374","76.9","7.0","69167","16033","14.2","6.3","33839","13389","8.9","4.9","115227","103747","343","70","21975","1942","52.8","10.7","20707","3606","51.6","10.3","20489","3894","1.2","1.7","-","**","47.2","10.7","23571","6340","39.7","10.5","24821","7329","7.6","6.1","21042","5458","41.1","(X)","(X)","(X)","36.8","(X)","(X)","(X)","46.4","(X)","(X)","(X)",
"8600000US61031","ZCTA5 61031","585","86","53750","8970","98.6","2.0","54519","8057","0.0","4.6","-","**","0.0","4.6","-","**","1.4","2.0","-","**","0.0","4.6","-","**","0.0","4.6","-","**","0.0","4.6","-","**","1.2","1.5","31250","4651","97.4","2.6","55000","7538","2.2","2.5","-","**","22.7","6.4","57083","21961","38.3","7.5","60976","1574","36.8","7.7","39583","18623","391","77","62179","8856","39.1","8.3","61211","2837","60.9","8.3","66591","15667","85.2","7.6","66932","11871","13.3","7.5","34000","12083","1.5","1.6","85000","20960","194","50","26071","5340","34.5","12.9","25417","10526","32.5","12.0","24750","10248","2.1","3.8","-","**","65.5","12.9","26181","6050","49.5","13.5","25417","2486","16.0","9.5","-","**","20.3","(X)","(X)","(X)","25.6","(X)","(X)","(X)","9.8","(X)","(X)","(X)",
"8600000US61032","ZCTA5 61032","13219","285","40277","2877","85.0","1.3","42841","2788","12.4","1.3","25762","4722","0.1","0.1","-","**","0.5","0.2","250,000+","***","0.0","0.2","-","**","0.3","0.2","83214","38029","1.7","1.0","32969","16397","1.7","0.5","36094","24342","83.7","1.3","43339","2805","5.9","1.2","19872","4841","26.8","1.6","35969","3292","36.7","1.8","56660","3385","30.6","1.5","35926","2830","7993","347","51688","2880","39.1","2.3","35472","5702","60.9","2.3","60670","3403","69.5","2.9","64950","5366","22.4","3.1","26225","4531","8.1","1.7","39899","6000","5226","361","22780","1795","57.3","3.6","21866","1340","51.4","3.9","21622","1401","6.0","2.3","24300","15193","42.7","3.6","25614","6847","34.8","4.0","23967","4213","7.8","2.3","53333","21262","33.4","(X)","(X)","(X)","30.5","(X)","(X)","(X)","35.5","(X)","(X)","(X)",
"8600000US61036","ZCTA5 61036","2739","202","61914","10919","99.1","1.2","60898","11032","0.0","1.0","-","**","0.0","1.0","-","**","0.0","1.0","-","**","0.0","1.0","-","**","0.0","1.0","-","**","0.9","1.2","-","**","2.1","1.6","-","**","97.0","1.9","60313","10875","2.9","2.0","19716","3659","17.7","3.5","68136","17826","38.3","4.0","81167","23471","41.1","3.4","54896","5526","1973","157","75665","10061","21.6","4.4","69057","21305","78.4","4.4","76976","9915","90.9","4.9","80970","9860","8.6","5.0","21472","14577","0.5","0.7","-","**","766","165","30283","4008","59.7","9.5","28179","4687","46.5","10.2","24167","5053","13.2","6.8","72250","49277","40.3","9.5","35597","6701","33.6","8.8","31607","8141","6.8","4.9","-","**","31.4","(X)","(X)","(X)","33.4","(X)","(X)","(X)","26.2","(X)","(X)","(X)",
"8600000US61037","ZCTA5 61037","52","32","76000","22880","100.0","37.8","76000","22880","0.0","37.8","-","**","0.0","37.8","-","**","0.0","37.8","-","**","0.0","37.8","-","**","0.0","37.8","-","**","0.0","37.8","-","**","44.2","40.6","-","**","55.8","40.6","93875","34149","0.0","37.8","-","**","19.2","26.6","-","**","42.3","38.9","-","**","38.5","35.5","-","**","52","32","76000","22880","19.2","26.6","-","**","80.8","26.6","74808","7266","100.0","37.8","76000","22880","0.0","37.8","-","**","0.0","37.8","-","**","0","11","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","38.5","(X)","(X)","(X)","38.5","(X)","(X)","(X)","-","(X)","(X)","(X)",
"8600000US61038","ZCTA5 61038","394","115","73649","27957","100.0","6.7","73649","27957","0.0","6.7","-","**","0.0","6.7","-","**","0.0","6.7","-","**","0.0","6.7","-","**","0.0","6.7","-","**","0.0","6.7","-","**","7.4","10.5","-","**","92.6","10.5","73281","41595","0.0","6.7","-","**","11.4","9.9","80703","55541","45.4","18.2","73885","27819","43.1","17.2","61389","47300","297","95","75265","9583","16.8","12.8","81094","43937","83.2","12.8","74764","10641","91.6","8.6","76212","7848","2.0","3.2","-","**","6.4","7.9","-","**","97","64","-","**","46.4","32.7","-","**","37.1","28.7","-","**","9.3","15.5","-","**","53.6","32.7","-","**","40.2","33.8","-","**","13.4","20.6","-","**","42.6","(X)","(X)","(X)","49.8","(X)","(X)","(X)","20.6","(X)","(X)","(X)",
"8600000US61039","ZCTA5 61039","371","60","51250","17666","100.0","7.1","51250","17666","0.0","7.1","-","**","0.0","7.1","-","**","0.0","7.1","-","**","0.0","7.1","-","**","0.0","7.1","-","**","0.0","7.1","-","**","0.8","1.0","-","**","99.2","1.0","51136","17820","4.9","5.7","78393","21189","29.6","9.3","55278","22427","50.9","9.0","61705","24857","14.6","5.8","35962","4048","280","59","62500","16374","33.2","13.0","57969","11002","66.8","13.0","68125","21527","76.4","12.8","78636","9450","15.7","11.7","27381","2791","7.9","9.8","-","**","91","32","36250","4772","45.1","18.8","-","**","45.1","18.8","-","**","0.0","25.6","-","**","54.9","18.8","36667","6466","42.9","20.0","37361","2317","12.1","12.9","-","**","43.9","(X)","(X)","(X)","45.0","(X)","(X)","(X)","40.7","(X)","(X)","(X)",
"8600000US61041","ZCTA5 61041","518","80","47396","4925","95.9","3.3","47969","4665","0.6","1.1","-","**","0.0","5.2","-","**","1.7","2.2","-","**","0.0","5.2","-","**","0.0","5.2","-","**","1.7","2.4","-","**","0.0","5.2","-","**","95.9","3.3","47969","4665","1.4","1.7","-","**","21.4","6.2","45875","18750","45.0","8.7","53264","4095","32.2","7.4","38750","7317","264","51","55556","3103","31.4","10.9","50750","17086","68.6","10.9","56597","6816","75.0","10.4","62273","14648","15.9","9.1","26250","20268","9.1","7.3","55577","17080","254","65","31667","11722","35.4","12.5","23750","12996","31.9","11.6","22250","12747","3.5","4.2","31250","12579","64.6","12.5","42500","20818","49.2","12.0","29306","15748","15.4","13.8","55677","9424","37.6","(X)","(X)","(X)","24.6","(X)","(X)","(X)","51.2","(X)","(X)","(X)",
"8600000US61042","ZCTA5 61042","240","53","45658","21297","100.0","10.8","45658","21297","0.0","10.8","-","**","0.0","10.8","-","**","0.0","10.8","-","**","0.0","10.8","-","**","0.0","10.8","-","**","0.0","10.8","-","**","1.3","2.1","-","**","98.8","2.1","45855","20240","2.9","4.2","-","**","35.8","13.5","-","**","40.0","13.3","-","**","21.3","9.1","47125","15076","116","33","71579","2863","37.9","17.2","58000","48296","62.1","17.2","72105","2733","75.9","19.1","75000","7789","16.4","16.5","-","**","7.8","10.9","-","**","124","50","27500","10937","37.9","22.1","-","**","23.4","16.5","53036","15796","14.5","17.1","-","**","62.1","22.1","30052","11748","45.2","22.0","30521","14482","16.9","19.0","-","**","28.3","(X)","(X)","(X)","19.8","(X)","(X)","(X)","36.3","(X)","(X)","(X)",
"8600000US61043","ZCTA5 61043","37","16","44821","24421","94.6","8.0","44464","19838","0.0","44.8","-","**","0.0","44.8","-","**","0.0","44.8","-","**","0.0","44.8","-","**","5.4","8.0","-","**","0.0","44.8","-","**","5.4","8.0","-","**","94.6","8.0","44464","19838","0.0","44.8","-","**","13.5","16.1","-","**","43.2","19.0","46250","28148","43.2","20.1","-","**","34","16","46250","37487","14.7","17.1","-","**","85.3","17.1","51875","50031","76.5","17.4","-","**","17.6","14.9","-","**","5.9","8.9","-","**","3","4","-","**","0.0","100.0","-","**","0.0","100.0","-","**","0.0","100.0","-","**","100.0","100.0","-","**","100.0","100.0","-","**","0.0","100.0","-","**","37.8","(X)","(X)","(X)","32.4","(X)","(X)","(X)","100.0","(X)","(X)","(X)",
"8600000US61044","ZCTA5 61044","119","29","73750","8367","100.0","20.5","73750","8367","0.0","20.5","-","**","0.0","20.5","-","**","0.0","20.5","-","**","0.0","20.5","-","**","0.0","20.5","-","**","0.0","20.5","-","**","0.0","20.5","-","**","100.0","20.5","73750","8367","0.0","20.5","-","**","41.2","17.8","92750","52806","51.3","17.9","72813","13473","7.6","7.4","-","**","91","25","74583","15467","51.6","17.4","-","**","48.4","17.4","73750","15968","85.7","12.2","82000","20625","9.9","13.3","-","**","4.4","7.7","-","**","28","20","-","**","17.9","25.9","-","**","17.9","25.9","-","**","0.0","51.6","-","**","82.1","25.9","-","**","82.1","25.9","-","**","0.0","51.6","-","**","31.1","(X)","(X)","(X)","25.3","(X)","(X)","(X)","50.0","(X)","(X)","(X)",
"8600000US61046","ZCTA5 61046","1181","110","56589","4254","98.8","1.0","56277","4989","0.0","2.3","-","**","0.0","2.3","-","**","0.2","0.3","-","**","0.0","2.3","-","**","0.4","1.0","-","**","0.6","0.6","-","**","1.9","2.2","63654","8005","97.4","2.2","55815","5788","3.4","2.3","-","**","22.1","4.6","58295","10991","38.7","4.8","56012","4453","35.8","4.0","57050","9897","786","93","70781","10745","30.9","7.0","60221","11647","69.1","7.0","73672","6802","86.9","4.3","75365","8534","9.9","3.8","30625","19297","3.2","2.2","71250","3117","395","68","29375","4803","46.1","9.5","29808","12587","40.5","9.5","28269","9549","5.6","4.6","-","**","53.9","9.5","28750","10337","48.6","9.9","27500","12980","5.3","4.4","-","**","27.6","(X)","(X)","(X)","29.1","(X)","(X)","(X)","23.8","(X)","(X)","(X)",
"8600000US61047","ZCTA5 61047","850","109","56905","6495","99.5","0.6","57143","6389","0.2","0.4","-","**","0.0","3.2","-","**","0.0","3.2","-","**","0.2","0.4","-","**","0.0","3.2","-","**","0.0","3.2","-","**","0.0","3.2","-","**","99.5","0.6","57143","6389","3.2","2.4","-","**","23.4","6.2","60536","5972","37.5","8.7","65380","18440","35.9","7.0","37109","11717","624","111","61466","5298","32.5","10.0","67422","11614","67.5","10.0","59496","3680","83.8","6.1","65650","9847","12.8","5.9","19688","5805","3.4","2.7","52614","26594","226","52","26667","8597","54.0","12.2","24167","7830","48.2","13.5","22422","7759","5.8","8.4","-","**","46.0","12.2","30000","19171","40.3","11.2","28125","19521","5.8","5.6","-","**","38.1","(X)","(X)","(X)","38.5","(X)","(X)","(X)","37.2","(X)","(X)","(X)",
"8600000US61048","ZCTA5 61048","1638","117","54167","4383","99.5","0.7","54306","4676","0.0","1.7","-","**","0.0","1.7","-","**","0.0","1.7","-","**","0.0","1.7","-","**","0.0","1.7","-","**","0.5","0.7","-","**","0.4","0.7","-","**","99.1","1.0","54184","4473","2.4","1.6","51429","33262","25.9","4.5","51797","5421","41.0","5.3","70714","12749","30.6","3.9","41731","5401","1110","90","65517","6720","34.3","6.1","59563","8590","65.7","6.1","68869","5609","83.6","5.9","74000","11970","11.6","5.0","20694","9275","4.8","3.1","60063","12373","528","125","29625","4172","53.4","10.2","28750","4325","44.9","10.4","27656","5320","8.5","5.1","-","**","46.6","10.2","30694","9475","42.0","10.2","30139","12216","4.5","4.2","-","**","32.6","(X)","(X)","(X)","29.2","(X)","(X)","(X)","38.4","(X)","(X)","(X)",
"8600000US61049","ZCTA5 61049","211","48","60417","25993","97.2","3.2","62750","25073","0.0","12.2","-","**","0.0","12.2","-","**","1.4","2.1","-","**","0.0","12.2","-","**","0.0","12.2","-","**","1.4","2.6","-","**","4.3","5.9","-","**","92.9","6.6","66250","23551","0.0","12.2","-","**","28.4","10.9","55000","38024","40.8","12.9","106875","26868","30.8","16.7","-","**","146","24","91667","19030","44.5","11.8","95417","36353","55.5","11.8","91250","27415","80.8","10.9","100000","18934","11.0","6.9","-","**","8.2","9.0","-","**","65","48","-","**","72.3","26.9","-","**","67.7","29.5","-","**","4.6","9.5","-","**","27.7","26.9","34444","23276","27.7","26.9","34444","23276","0.0","33.0","-","**","22.7","(X)","(X)","(X)","24.7","(X)","(X)","(X)","15.4","(X)","(X)","(X)",
"8600000US61050","ZCTA5 61050","183","44","49205","10847","100.0","13.9","49205","10847","0.0","13.9","-","**","0.0","13.9","-","**","0.0","13.9","-","**","0.0","13.9","-","**","0.0","13.9","-","**","0.0","13.9","-","**","0.0","13.9","-","**","100.0","13.9","49205","10847","0.0","13.9","-","**","47.5","17.1","-","**","36.6","14.8","50417","9844","15.8","12.6","-","**","142","40","50167","11565","28.2","15.4","-","**","71.8","15.4","50500","14598","78.9","15.1","50667","25822","21.1","15.1","-","**","0.0","17.5","-","**","41","36","-","**","12.2","22.4","-","**","12.2","22.4","-","**","0.0","42.6","-","**","87.8","22.4","-","**","61.0","49.2","-","**","26.8","41.6","-","**","43.7","(X)","(X)","(X)","52.8","(X)","(X)","(X)","12.2","(X)","(X)","(X)",
"8600000US61051","ZCTA5 61051","705","71","46369","10618","98.0","2.4","46250","10659","0.0","3.8","-","**","0.9","1.4","-","**","0.0","3.8","-","**","0.0","3.8","-","**","0.0","3.8","-","**","1.1","1.7","-","**","0.0","3.8","-","**","98.0","2.4","46250","10659","4.7","4.4","34196","15644","26.4","5.7","70385","6604","41.3","6.6","45179","18102","27.7","5.1","38295","10551","413","50","64063","6150","38.0","7.8","52813","25267","62.0","7.8","66912","6260","87.7","6.0","66765","6141","7.3","5.4","21875","11765","5.1","2.7","56875","38435","292","64","30714","4290","54.1","12.0","29167","20799","42.8","10.4","16908","9874","11.3","9.0","-","**","45.9","12.0","31250","4506","34.2","10.7","29545","4404","11.6","9.0","45417","24871","31.1","(X)","(X)","(X)","31.7","(X)","(X)","(X)","27.7","(X)","(X)","(X)",
"8600000US61052","ZCTA5 61052","424","90","58077","10971","96.9","4.2","58413","11235","0.0","6.3","-","**","0.2","0.7","-","**","0.0","6.3","-","**","0.0","6.3","-","**","0.2","0.9","-","**","2.6","3.9","-","**","0.9","1.5","-","**","96.2","4.3","58269","10783","3.1","2.7","-","**","17.9","7.2","71250","22441","51.7","14.0","72083","40081","27.4","12.6","44276","7018","310","67","71477","15959","39.0","13.0","86875","32990","61.0","13.0","70069","26873","90.0","7.5","73438","22175","8.7","7.5","58203","23945","1.3","1.4","-","**","114","62","26176","12847","51.8","29.0","11844","11136","50.9","29.9","11813","9639","0.9","3.2","-","**","48.2","29.0","29141","17841","37.7","26.4","28203","2865","10.5","10.0","55000","19361","22.6","(X)","(X)","(X)","15.5","(X)","(X)","(X)","42.1","(X)","(X)","(X)",
"8600000US61053","ZCTA5 61053","1205","88","46219","6601","98.5","1.8","46781","5872","0.0","2.3","-","**","0.0","2.3","-","**","0.4","0.6","-","**","0.0","2.3","-","**","0.0","2.3","-","**","1.1","1.7","-","**","0.1","0.2","-","**","98.4","1.9","46750","5884","6.1","4.0","37772","18128","23.0","4.1","72760","26192","37.7","4.2","66136","13468","33.3","3.4","36205","2917","778","68","67500","10641","33.3","5.8","65250","24255","66.7","5.8","70260","10475","80.2","5.3","77500","9828","13.9","4.9","26923","5264","5.9","3.0","46786","34693","427","61","28558","6846","55.3","9.6","21667","6264","52.0","9.4","20500","6396","3.3","2.9","30000","9909","44.7","9.6","37604","3892","37.5","9.7","34375","7591","7.3","4.3","74688","38368","24.2","(X)","(X)","(X)","24.7","(X)","(X)","(X)","23.4","(X)","(X)","(X)",
"8600000US61054","ZCTA5 61054","1715","163","41959","10796","97.9","2.9","41526","7688","0.0","1.6","-","**","0.0","1.6","-","**","0.0","1.6","-","**","0.0","1.6","-","**","0.0","1.6","-","**","2.1","2.9","-","**","0.4","0.7","-","**","97.5","3.0","41546","8306","8.6","4.7","-","**","22.0","5.8","51714","8868","40.3","7.2","77216","27263","29.0","6.0","24500","8500","974","125","62011","7210","43.9","8.7","60217","14647","56.1","8.7","75114","26504","73.4","9.5","73839","16820","16.8","7.4","40694","31520","9.8","6.2","31542","13242","741","161","22114","7696","64.6","12.8","20018","8827","60.7","13.4","16771","7877","3.9","4.3","-","**","35.4","12.8","39091","12127","30.8","12.2","38182","18156","4.6","5.1","-","**","32.2","(X)","(X)","(X)","26.1","(X)","(X)","(X)","34.8","(X)","(X)","(X)",
"8600000US61057","ZCTA5 61057","72","30","60909","33518","100.0","30.7","60909","33518","0.0","30.7","-","**","0.0","30.7","-","**","0.0","30.7","-","**","0.0","30.7","-","**","0.0","30.7","-","**","0.0","30.7","-","**","0.0","30.7","-","**","100.0","30.7","60909","33518","0.0","30.7","-","**","31.9","27.5","-","**","51.4","23.4","44625","38828","16.7","24.6","-","**","51","30","63750","37029","0.0","38.2","-","**","100.0","38.2","63750","37029","100.0","38.2","63750","37029","0.0","38.2","-","**","0.0","38.2","-","**","21","20","-","**","47.6","52.3","-","**","47.6","52.3","-","**","0.0","59.5","-","**","52.4","52.3","-","**","52.4","52.3","-","**","0.0","59.5","-","**","16.7","(X)","(X)","(X)","23.5","(X)","(X)","(X)","0.0","(X)","(X)","(X)",
"8600000US61059","ZCTA5 61059","78","32","-","**","100.0","28.9","-","**","0.0","28.9","-","**","0.0","28.9","-","**","0.0","28.9","-","**","0.0","28.9","-","**","0.0","28.9","-","**","0.0","28.9","-","**","0.0","28.9","-","**","100.0","28.9","-","**","0.0","28.9","-","**","60.3","19.1","-","**","28.2","15.0","47500","33690","11.5","11.9","-","**","58","29","53750","37012","62.1","23.4","-","**","37.9","23.4","55625","6858","41.4","26.3","68750","32549","34.5","32.1","-","**","24.1","21.9","62500","35391","20","14","15500","5949","70.0","31.8","16500","8273","35.0","33.5","-","**","35.0","43.7","-","**","30.0","31.8","-","**","25.0","29.5","-","**","5.0","14.5","-","**","43.6","(X)","(X)","(X)","36.2","(X)","(X)","(X)","65.0","(X)","(X)","(X)",
"8600000US61060","ZCTA5 61060","643","64","48958","7993","99.7","0.5","48819","8213","0.0","4.2","-","**","0.0","4.2","-","**","0.0","4.2","-","**","0.0","4.2","-","**","0.3","0.5","-","**","0.0","4.2","-","**","1.9","2.3","-","**","97.8","2.4","49236","7868","2.5","2.8","55278","48235","27.8","6.8","44732","9357","43.5","6.7","49167","33252","26.1","5.4","52500","10832","409","57","57841","8618","39.4","8.3","47750","13557","60.6","8.3","69167","20888","73.8","8.0","69375","23433","13.9","6.3","46750","22762","12.2","5.5","38750","11092","234","62","27361","6004","30.8","11.2","22273","3211","29.1","11.1","21818","3248","1.7","2.0","-","**","69.2","11.2","30833","12310","54.3","12.1","27750","10516","15.0","8.4","43359","7766","29.1","(X)","(X)","(X)","31.1","(X)","(X)","(X)","25.6","(X)","(X)","(X)",
"8600000US61061","ZCTA5 61061","3015","193","54830","6378","99.5","0.6","54799","6355","0.0","0.9","-","**","0.0","0.9","-","**","0.0","0.9","-","**","0.0","0.9","-","**","0.0","0.9","-","**","0.5","0.6","-","**","0.5","0.5","-","**","99.2","0.7","54676","6393","1.0","0.9","-","**","22.6","3.6","61625","15600","39.3","4.4","60662","9731","37.2","4.2","41031","12334","1720","135","68235","11797","30.2","6.0","61450","14490","69.8","6.0","73301","11682","80.7","6.4","80119","8450","16.5","6.2","38304","25122","2.8","2.4","73317","20103","1295","189","27452","12003","55.7","9.0","19311","1934","48.5","9.2","18386","1744","7.2","4.8","-","**","44.3","9.0","52188","7852","33.6","8.0","49023","12571","10.7","5.5","60938","13036","30.3","(X)","(X)","(X)","29.0","(X)","(X)","(X)","31.3","(X)","(X)","(X)",
"8600000US61062","ZCTA5 61062","744","62","66944","6649","98.4","1.4","67083","6583","0.0","3.6","-","**","0.0","3.6","-","**","0.0","3.6","-","**","0.0","3.6","-","**","0.0","3.6","-","**","1.6","1.4","-","**","3.4","3.2","-","**","95.3","3.4","67292","5937","0.3","0.4","-","**","24.6","4.2","67250","10723","45.3","4.8","90673","10973","29.8","4.0","52500","8690","569","59","80139","15555","41.5","5.9","75395","6772","58.5","5.9","91875","21491","81.4","6.2","93558","10553","10.2","4.7","26944","6571","8.4","4.6","35000","24351","175","35","33958","14042","44.6","9.8","24375","6546","40.6","10.2","24063","8937","4.0","3.3","28125","14821","55.4","9.8","47188","14082","45.1","9.5","35625","22562","10.3","6.5","71250","14643","30.5","(X)","(X)","(X)","30.2","(X)","(X)","(X)","31.4","(X)","(X)","(X)",
"8600000US61063","ZCTA5 61063","1776","153","65930","8432","97.8","2.4","65858","8609","0.0","1.5","-","**","0.0","1.5","-","**","0.0","1.5","-","**","0.0","1.5","-","**","0.0","1.5","-","**","2.2","2.4","-","**","0.8","0.7","-","**","97.0","2.6","66061","8205","7.0","5.9","65254","23217","30.7","6.8","74904","28093","32.3","7.1","76098","6943","30.1","5.1","37750","12495","1170","147","76409","11639","43.0","8.0","96458","42313","57.0","8.0","71607","5954","80.3","6.2","95332","22835","11.4","4.7","55156","38196","8.4","5.6","39265","3845","606","134","43409","12926","55.4","13.7","36000","16771","45.4","12.3","30742","11820","10.1","7.4","60795","47511","44.6","13.7","51250","26861","38.0","15.6","50972","31470","6.6","6.5","-","**","29.8","(X)","(X)","(X)","27.6","(X)","(X)","(X)","34.2","(X)","(X)","(X)",
"8600000US61064","ZCTA5 61064","1381","119","53180","6696","100.0","2.0","53180","6696","0.0","2.0","-","**","0.0","2.0","-","**","0.0","2.0","-","**","0.0","2.0","-","**","0.0","2.0","-","**","0.0","2.0","-","**","2.0","2.6","-","**","98.0","2.6","52566","8262","2.0","1.6","13409","4002","24.7","4.2","68958","30699","40.0","4.8","61389","13042","33.3","4.5","37045","3817","869","92","67521","7988","38.4","6.2","73750","21225","61.6","6.2","66193","9075","78.0","7.1","73889","7535","10.6","4.2","36591","12331","11.4","5.9","-","**","512","98","30769","10383","46.1","9.7","19545","8248","41.4","9.0","18523","4446","4.7","3.4","39286","37252","53.9","9.7","36293","7409","39.8","9.6","35345","10220","14.1","7.5","70625","64316","30.0","(X)","(X)","(X)","26.5","(X)","(X)","(X)","35.2","(X)","(X)","(X)",
