"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"8600000US11702","ZCTA5 11702","5388","255","100136","8410","93.5","2.0","102140","8856","1.6","1.0","61250","64312","0.2","0.3","-","**","2.9","1.6","66136","57475","0.0","0.6","-","**","0.8","1.0","-","**","1.1","1.0","166250","320212","6.9","2.3","80893","42926","88.0","2.8","104082","8727","0.8","1.0","-","**","26.5","3.0","112500","15493","51.2","3.6","114271","11491","21.5","2.5","55156","12823","3675","202","117014","9485","38.8","4.4","128056","17888","61.2","4.4","113210","7402","83.8","3.0","129000","6162","11.1","2.5","65536","12417","5.2","2.2","88971","45030","1713","228","51946","10115","59.4","8.0","44612","12933","45.9","8.3","31850","12169","13.4","5.6","111935","27864","40.6","8.0","65400","15288","29.2","7.2","65800","18100","11.4","5.9","64091","39700","31.2","(X)","(X)","(X)","33.6","(X)","(X)","(X)","26.0","(X)","(X)","(X)",
"8600000US11703","ZCTA5 11703","5597","196","89655","5300","87.9","3.0","88918","4597","5.2","1.7","92935","54839","0.0","0.5","-","**","2.5","1.2","145379","65664","0.0","0.5","-","**","3.4","1.5","93527","35110","0.9","0.6","26250","46467","9.0","2.2","92941","15150","82.6","3.2","88892","4497","0.0","0.5","-","**","32.1","2.7","91039","5339","43.9","3.4","103838","2982","24.0","2.4","46285","3715","4275","190","94758","4610","40.2","2.9","87192","10169","59.8","2.9","97878","7661","78.3","4.0","100595","7354","15.0","4.0","70950","24569","6.7","2.3","87917","35437","1322","157","61667","15259","43.3","7.3","37784","13427","38.6","7.1","29902","11078","4.8","2.7","117279","41155","56.7","7.3","76595","9458","44.2","7.7","71250","18363","12.5","5.2","92989","21960","28.8","(X)","(X)","(X)","30.1","(X)","(X)","(X)","22.6","(X)","(X)","(X)",
"8600000US11704","ZCTA5 11704","13193","282","81760","3324","80.4","1.6","84332","5119","10.5","1.1","72404","13828","0.1","0.2","-","**","1.9","0.7","73864","74252","0.0","0.2","-","**","5.6","1.5","74853","22776","1.5","0.7","76848","44409","11.4","1.8","78380","11566","75.0","1.7","85540","5457","1.0","0.9","47391","13808","27.8","1.9","90016","8346","46.9","2.4","96583","10195","24.3","1.7","49677","8640","10006","328","93724","4247","41.6","2.8","91159","6770","58.4","2.8","95713","6122","74.5","3.0","104985","7346","18.9","2.3","54467","4460","6.6","1.7","86944","30019","3187","317","44492","6676","65.6","4.9","34560","9489","55.6","5.0","30604","7628","10.0","3.9","78796","48829","34.4","4.9","59464","15283","26.6","4.4","48902","12950","7.8","2.9","80250","45644","30.2","(X)","(X)","(X)","30.9","(X)","(X)","(X)","23.6","(X)","(X)","(X)",
"8600000US11705","ZCTA5 11705","2595","136","96875","12764","95.8","2.1","99357","9961","0.7","1.1","-","**","0.0","1.1","-","**","2.2","1.4","74000","129637","0.0","1.1","-","**","0.3","0.6","-","**","0.9","1.2","-","**","5.2","2.8","142639","77670","90.6","3.1","98000","15980","0.3","0.5","-","**","25.2","3.8","81023","36880","53.1","4.2","117708","21233","21.4","2.6","68009","19917","2120","145","105556","17821","50.8","4.0","98036","42154","49.2","4.0","106991","18808","80.0","4.7","131047","17464","14.7","4.2","42862","14834","5.3","3.1","62663","28870","475","112","51691","17003","60.4","10.4","43346","7780","54.7","10.7","42045","11527","5.7","4.6","97679","55064","39.6","10.4","69722","57864","27.8","9.9","59583","31423","11.8","7.6","120192","8089","38.4","(X)","(X)","(X)","40.9","(X)","(X)","(X)","25.3","(X)","(X)","(X)",
"8600000US11706","ZCTA5 11706","19686","362","74784","3315","63.1","1.8","80405","3874","17.3","1.6","65124","4814","0.3","0.3","103250","229570","2.5","0.7","95125","37239","0.0","0.2","-","**","14.3","1.9","63924","12179","2.5","0.7","73125","43463","29.6","2.2","84444","18599","49.6","2.1","77913","4297","1.2","0.6","41932","67706","31.7","2.4","90478","9928","46.0","2.5","80687","6139","21.0","1.3","49575","9276","14621","475","84329","5161","47.3","2.6","81813","7394","52.7","2.6","87078","6494","66.4","3.2","103568","4664","24.4","2.8","55393","8242","9.3","1.6","65988","19433","5065","410","38187","4147","54.1","4.8","30747","7252","47.9","4.9","24539","5957","6.2","2.2","83684","13424","45.9","4.8","45435","7629","36.0","4.9","38869","8552","9.9","3.0","58203","28157","40.9","(X)","(X)","(X)","44.6","(X)","(X)","(X)","24.9","(X)","(X)","(X)",
"8600000US11709","ZCTA5 11709","2482","135","98704","17204","97.1","1.9","98519","16581","0.4","0.6","-","**","0.6","1.0","-","**","0.8","0.9","-","**","0.0","1.2","-","**","0.3","0.5","-","**","0.8","0.9","-","**","4.6","2.9","59695","108268","92.8","3.8","100250","16127","0.2","0.4","-","**","18.5","3.0","112125","37067","48.0","4.2","117944","14131","33.3","4.4","63672","17750","1875","116","119824","10602","37.2","5.0","130244","31664","62.8","5.0","119355","9034","78.1","5.9","131389","7122","17.2","5.0","58594","39314","4.7","3.7","64063","205824","607","139","39704","9916","63.4","9.4","37031","9582","59.6","9.1","34306","10321","3.8","3.7","-","**","36.6","9.4","63258","10742","28.5","8.6","60469","55450","8.1","6.8","125774","61514","31.7","(X)","(X)","(X)","32.3","(X)","(X)","(X)","30.0","(X)","(X)","(X)",
"8600000US11710","ZCTA5 11710","11482","199","106777","5089","93.9","1.4","106152","4866","0.8","0.5","92125","119104","0.2","0.3","-","**","3.7","1.2","121167","56283","0.0","0.3","-","**","1.0","0.7","153292","61161","0.4","0.3","105000","123161","4.9","1.1","112019","33087","89.7","1.6","106265","4853","0.1","0.2","-","**","24.2","2.2","121143","11461","50.7","2.5","117547","10036","24.9","2.1","70337","5938","9168","268","121076","8156","43.9","3.0","131447","13883","56.1","3.0","114402","9589","84.0","2.7","129120","5488","10.9","2.5","76793","14771","5.1","1.5","83958","40489","2314","238","46653","7766","64.8","6.8","41193","12397","59.8","7.3","35000","10178","5.0","2.6","123672","12829","35.2","6.8","51250","14686","24.2","5.5","51452","11587","11.0","4.2","42228","67514","42.3","(X)","(X)","(X)","41.2","(X)","(X)","(X)","43.7","(X)","(X)","(X)",
"8600000US11713","ZCTA5 11713","3445","205","72825","6650","71.7","4.3","83551","9364","20.1","3.9","41824","21876","0.0","0.9","-","**","4.0","1.8","81125","41022","0.3","0.7","-","**","2.4","2.1","43750","46855","1.4","1.3","31287","816","12.1","3.4","69229","7816","62.9","4.3","84219","10821","0.8","1.0","-","**","33.4","5.3","77500","17751","44.8","5.4","80406","14658","20.9","3.5","56250","22433","2512","198","77813","9810","42.7","5.7","54559","19914","57.3","5.7","96071","20221","64.6","5.4","106907","10710","27.5","4.5","35513","5677","7.8","3.2","68403","23889","933","142","54320","8550","54.1","9.2","43750","21303","46.6","9.5","36743","11654","7.5","5.1","108947","44738","45.9","9.2","60427","9412","38.6","8.7","54649","12268","7.3","5.3","105682","27240","44.9","(X)","(X)","(X)","47.8","(X)","(X)","(X)","31.0","(X)","(X)","(X)",
"8600000US11714","ZCTA5 11714","7903","227","86608","5779","93.1","1.8","85844","5720","0.3","0.3","-","**","0.0","0.4","-","**","6.1","1.7","118939","47531","0.0","0.4","-","**","0.4","0.5","-","**","0.1","0.4","-","**","6.1","2.1","85813","8274","87.4","2.9","85513","7425","0.0","0.4","-","**","24.0","3.3","119801","17289","39.7","3.6","107813","12650","36.3","2.8","45943","5463","6113","285","107436","8670","40.3","4.0","118545","11202","59.7","4.0","93750","12384","84.0","3.3","115917","3692","12.1","3.1","81024","10261","3.9","1.4","56582","17686","1790","245","33378","7322","67.4","6.1","28092","4704","63.8","6.8","27090","4966","3.6","2.8","93854","56172","32.6","6.1","55057","16708","25.9","6.0","46168","8965","6.7","3.0","93611","115597","30.4","(X)","(X)","(X)","30.1","(X)","(X)","(X)","29.8","(X)","(X)","(X)",
"8600000US11715","ZCTA5 11715","1585","89","92083","17294","99.6","0.7","91583","16887","0.0","1.9","-","**","0.0","1.9","-","**","0.0","1.9","-","**","0.0","1.9","-","**","0.0","1.9","-","**","0.4","0.7","-","**","3.5","3.5","74023","18063","96.2","3.6","93229","23477","0.6","0.9","-","**","23.2","5.4","87000","54741","45.2","5.2","113864","12883","31.0","4.4","68594","14769","1185","97","109613","14319","43.5","8.5","118929","31401","56.5","8.5","108006","23146","77.3","7.6","120707","12398","15.1","6.4","39508","23121","7.6","4.6","68182","31231","400","92","47206","18478","62.5","14.8","45147","8319","62.5","14.8","45147","8319","0.0","7.2","-","**","37.5","14.8","66429","40206","35.5","14.7","61250","39835","2.0","3.1","-","**","33.6","(X)","(X)","(X)","34.9","(X)","(X)","(X)","30.0","(X)","(X)","(X)",
"8600000US11716","ZCTA5 11716","3830","114","84861","11455","97.4","1.6","82096","11349","0.2","0.3","-","**","0.0","0.8","-","**","1.0","1.0","188269","181579","0.0","0.8","-","**","1.0","1.2","-","**","0.4","0.6","-","**","8.1","3.3","93542","31002","90.3","3.5","81360","11180","0.7","0.6","66875","115930","24.4","3.8","105000","22454","50.9","3.9","91934","12732","24.0","3.2","57700","15310","2793","231","93568","13734","47.0","5.9","105789","10888","53.0","5.9","89207","8976","70.4","6.3","113192","4946","21.4","5.8","34620","10568","8.2","3.5","88922","17138","1037","234","49901","18426","60.2","10.0","35900","14279","57.5","9.6","35556","18328","2.7","2.4","36786","60300","39.8","10.0","64728","12263","25.6","7.7","55673","20149","14.3","7.0","86481","26013","40.1","(X)","(X)","(X)","43.5","(X)","(X)","(X)","29.7","(X)","(X)","(X)",
"8600000US11717","ZCTA5 11717","13886","350","69240","4468","47.0","2.8","75224","5643","17.5","1.6","72170","8125","0.6","0.4","65592","67046","2.4","0.7","59821","74784","0.0","0.2","-","**","26.8","2.7","60920","8332","5.6","1.5","55043","11583","63.0","2.0","69819","5017","17.7","1.7","63403","14309","1.2","0.6","44444","47203","39.6","2.7","67411","6952","42.1","2.4","80775","6747","17.1","1.5","43385","6956","11469","373","67975","3956","53.0","2.9","60764","5383","47.0","2.9","78712","6834","61.0","2.5","77695","6727","26.8","2.4","50861","5294","12.3","1.9","60107","12238","2417","294","33346","3818","45.9","8.1","24841","12859","37.4","7.2","21282","4996","8.5","4.4","66048","33214","54.1","8.1","36080","5135","34.5","6.9","26628","3618","19.6","5.3","95605","24252","47.0","(X)","(X)","(X)","47.1","(X)","(X)","(X)","35.7","(X)","(X)","(X)",
"8600000US11718","ZCTA5 11718","1069","56","120938","10868","93.9","3.2","119744","6905","1.0","1.1","-","**","0.0","2.8","-","**","2.6","2.0","196667","113912","0.0","2.8","-","**","2.4","2.3","189375","290642","0.0","2.8","-","**","5.2","3.2","159231","113130","91.5","4.1","119231","5527","2.2","2.6","-","**","26.1","4.3","119485","42197","52.8","4.0","152000","22655","19.0","2.7","89688","14463","848","56","152778","21763","43.9","5.0","137083","46971","56.1","5.0","153750","18135","85.4","5.0","158500","6482","10.3","4.2","61563","18359","4.4","2.5","106406","23040","221","58","75625","35860","64.7","12.9","77850","25304","32.1","10.9","50938","41779","32.6","14.7","79405","40473","35.3","12.9","47500","35526","24.9","10.4","39375","30615","10.4","8.7","98125","165379","35.5","(X)","(X)","(X)","35.1","(X)","(X)","(X)","36.7","(X)","(X)","(X)",
"8600000US11719","ZCTA5 11719","1091","129","90954","10481","96.6","2.7","88750","10847","1.6","1.8","-","**","0.0","2.7","-","**","0.0","2.7","-","**","0.0","2.7","-","**","0.0","2.7","-","**","1.7","2.0","-","**","8.0","5.6","60375","55338","89.5","5.4","90592","10993","0.0","2.7","-","**","12.5","6.3","104318","83771","61.0","8.3","96389","19475","26.5","6.7","64276","23749","720","121","105375","42046","37.4","12.8","148523","40774","62.6","12.8","95592","16570","85.0","6.5","137143","32087","7.6","4.7","82841","35590","7.4","4.8","84261","2244","371","86","51797","21247","54.2","18.0","51875","26346","52.0","17.8","50875","23970","2.2","3.8","-","**","45.8","18.0","51776","31769","39.6","17.7","51020","27826","6.2","6.6","-","**","45.1","(X)","(X)","(X)","36.9","(X)","(X)","(X)","58.8","(X)","(X)","(X)",
"8600000US11720","ZCTA5 11720","8978","246","91481","4651","87.7","2.3","91510","4526","2.7","1.5","70433","52098","0.3","0.4","-","**","6.7","1.4","111591","24241","0.1","0.1","-","**","1.5","0.9","82000","33359","0.9","0.4","85455","85687","7.7","1.8","88594","23499","81.8","2.5","91530","4112","0.7","0.6","89167","46819","26.3","2.1","100136","10345","47.9","3.2","105765","5992","25.2","2.6","61875","8510","7352","263","98568","7009","41.0","2.8","92650","11663","59.0","2.8","101102","4964","72.3","3.4","107453","5536","19.4","2.7","60450","7722","8.3","2.4","89432","50771","1626","212","52007","7752","51.3","7.5","45962","21023","45.0","7.3","35588","19436","6.3","3.3","101500","43339","48.7","7.5","58676","7834","35.3","6.5","46184","15352","13.4","5.2","110804","52037","36.0","(X)","(X)","(X)","35.7","(X)","(X)","(X)","31.7","(X)","(X)","(X)",
"8600000US11721","ZCTA5 11721","2230","135","107153","22511","99.0","1.4","111875","21549","0.0","1.3","-","**","0.0","1.3","-","**","1.0","1.4","-","**","0.0","1.3","-","**","0.0","1.3","-","**","0.0","1.3","-","**","1.0","0.9","101964","348601","98.0","1.6","112344","21900","0.0","1.3","-","**","24.1","4.1","137411","32494","52.3","4.5","133650","29180","23.5","3.9","70489","5383","1861","124","130938","30733","52.7","5.6","136295","36786","47.3","5.6","120500","41831","81.1","5.4","147404","18899","16.5","5.1","65536","22910","2.4","1.7","54464","152337","369","89","68224","18305","62.6","11.9","62639","15330","61.0","12.4","61719","16534","1.6","2.7","-","**","37.4","11.9","78500","50817","28.2","10.5","51750","55757","9.2","7.8","123958","45751","26.2","(X)","(X)","(X)","26.7","(X)","(X)","(X)","24.1","(X)","(X)","(X)",
"8600000US11722","ZCTA5 11722","9954","286","65939","3071","51.1","3.6","62144","6516","26.2","2.6","70750","9002","0.4","0.4","49018","26866","3.6","1.0","74637","77793","0.0","0.3","-","**","13.7","2.5","59063","8550","4.9","1.6","90200","27580","41.6","2.7","62491","6384","27.1","2.5","62222","9806","3.4","1.6","63088","69253","35.2","2.6","65826","6840","42.2","2.9","72269","8177","19.2","2.3","41450","5654","7633","325","67100","2491","46.9","2.9","58831","4356","53.1","2.9","76743","8296","55.2","4.0","79977","8873","30.9","4.0","50843","8704","13.8","2.8","65666","7156","2321","286","36580","4508","55.5","7.7","28194","11597","50.3","7.1","24123","7696","5.3","2.7","44688","10171","44.5","7.7","54659","19757","30.4","6.0","48636","21385","14.0","5.4","66364","26788","44.6","(X)","(X)","(X)","47.0","(X)","(X)","(X)","32.4","(X)","(X)","(X)",
"8600000US11724","ZCTA5 11724","998","106","164375","43772","97.4","2.4","163125","43267","0.0","3.0","-","**","0.0","3.0","-","**","2.6","2.4","220833","116715","0.0","3.0","-","**","0.0","3.0","-","**","0.0","3.0","-","**","0.0","3.0","-","**","97.4","2.4","163125","43267","0.0","3.0","-","**","13.3","5.0","221354","110268","55.2","7.2","208281","55674","31.5","6.1","101667","39791","840","106","180000","44343","38.3","7.9","222292","88044","61.7","7.9","156250","45007","85.6","7.7","214464","49289","13.0","7.3","91779","13709","1.4","2.2","-","**","158","78","48000","86921","48.7","22.4","17596","39481","48.7","22.4","17596","39481","0.0","17.2","-","**","51.3","22.4","101898","191906","51.3","22.4","101898","191906","0.0","17.2","-","**","34.1","(X)","(X)","(X)","35.5","(X)","(X)","(X)","26.6","(X)","(X)","(X)",
"8600000US11725","ZCTA5 11725","9656","144","112623","6263","93.9","1.3","112843","7376","0.6","0.6","148333","24925","0.0","0.3","-","**","4.9","1.1","110833","11490","0.0","0.3","-","**","0.2","0.2","-","**","0.5","0.6","-","**","4.4","1.4","136750","26470","89.8","1.8","110969","8748","0.1","0.1","-","**","23.6","1.8","128063","9615","46.9","2.4","139180","9249","29.4","1.8","54881","5348","7678","209","128750","6200","48.2","2.5","137696","10070","51.8","2.5","117045","7913","88.8","2.0","135609","7367","8.9","1.9","73854","9631","2.3","1.2","76042","18923","1978","191","43095","9056","64.2","6.1","37298","7771","60.9","6.3","35968","8763","3.3","1.9","104107","44889","35.8","6.1","63854","11057","31.5","5.7","58224","15218","4.3","2.2","111250","19146","31.4","(X)","(X)","(X)","30.9","(X)","(X)","(X)","31.1","(X)","(X)","(X)",
"8600000US11726","ZCTA5 11726","6131","270","70011","5031","65.3","4.9","72763","8535","15.9","3.2","64219","21979","0.1","0.2","-","**","3.4","1.7","120547","58492","0.0","0.5","-","**","13.2","3.8","53558","20928","2.0","1.2","68681","24253","27.7","3.7","70763","6133","53.9","4.4","69431","8776","2.1","1.4","27384","79945","30.8","3.8","80095","9311","45.8","4.0","71614","12730","21.2","3.1","59464","10774","4595","315","73984","6943","40.3","5.5","69167","15398","59.7","5.5","77431","9619","63.1","4.5","83505","16109","27.8","4.2","49661","17218","9.1","3.0","54083","24873","1536","268","43539","8071","55.4","9.1","43197","9537","46.2","8.9","40913","13925","9.2","5.4","73889","31561","44.6","9.1","44020","14491","37.0","8.3","40972","13229","7.6","4.5","80815","11165","34.4","(X)","(X)","(X)","36.1","(X)","(X)","(X)","17.0","(X)","(X)","(X)",
"8600000US11727","ZCTA5 11727","11225","354","76453","6805","79.8","2.7","81645","7914","10.7","1.9","56723","10053","0.0","0.3","-","**","4.4","1.3","58532","11369","0.0","0.3","-","**","3.7","1.7","94178","17219","1.4","0.8","75929","48224","14.1","2.4","87368","17187","70.5","2.7","83198","8608","1.6","0.9","45443","41565","33.7","3.5","79622","14301","42.3","3.6","95805","8472","22.4","2.1","50185","7647","7485","417","89530","9278","43.2","4.4","91625","17803","56.8","4.4","88464","10191","73.5","3.9","106505","5828","21.8","4.0","59028","7856","4.7","2.1","69507","10948","3740","382","51571","3916","55.7","5.9","49185","11055","45.0","5.8","35069","7938","10.7","3.7","90282","48448","44.3","5.9","54063","19900","32.2","6.0","50617","7325","12.1","3.8","94722","42267","34.8","(X)","(X)","(X)","37.0","(X)","(X)","(X)","30.0","(X)","(X)","(X)",
"8600000US11729","ZCTA5 11729","9444","233","83721","5090","80.8","2.3","83537","6074","10.8","1.7","78476","6790","0.0","0.3","-","**","5.4","1.0","99712","16037","0.0","0.3","-","**","1.9","0.9","53988","116275","1.1","0.7","71818","85358","9.1","1.7","87328","13602","74.2","2.4","81701","7129","0.7","0.7","38750","60923","26.7","2.5","106118","6828","45.2","3.3","103182","10433","27.4","2.9","45197","4673","6932","278","103770","7933","41.1","3.4","112266","18374","58.9","3.4","97327","8259","75.0","4.1","117174","11372","19.5","3.9","68164","17724","5.6","1.8","57642","6085","2512","280","38174","7920","58.4","6.2","31004","4271","49.6","6.4","27210","4075","8.8","4.1","53750","8789","41.6","6.2","53056","16268","35.0","6.0","46905","12057","6.6","3.2","90577","26150","35.3","(X)","(X)","(X)","35.9","(X)","(X)","(X)","30.7","(X)","(X)","(X)",
"8600000US11730","ZCTA5 11730","4474","188","113014","7877","98.8","0.8","113107","7303","0.3","0.4","-","**","0.0","0.7","-","**","0.4","0.5","-","**","0.0","0.7","-","**","0.0","0.7","-","**","0.5","0.8","-","**","7.0","2.5","129076","53390","92.4","2.5","112640","9375","0.3","0.4","-","**","26.2","3.9","146250","18971","52.8","4.3","118456","9770","20.8","2.8","53854","15423","3642","201","119478","8136","45.2","4.6","138173","21657","54.8","4.6","114327","11159","81.0","5.3","126804","17119","12.2","3.5","71419","18051","6.8","4.1","130000","114706","832","211","37500","15820","57.5","11.4","31964","14750","50.0","12.9","27404","7664","7.5","5.9","75227","58607","42.5","11.4","52917","47657","28.0","10.0","44297","52544","14.5","11.4","53854","93382","34.3","(X)","(X)","(X)","33.0","(X)","(X)","(X)","36.7","(X)","(X)","(X)",
"8600000US11731","ZCTA5 11731","9953","230","108182","3544","95.4","1.3","108550","3541","0.6","0.4","99583","90717","0.0","0.3","-","**","2.5","0.7","135865","36471","0.0","0.3","-","**","1.5","0.9","46375","42437","0.0","0.1","-","**","5.6","1.6","61853","9361","91.2","1.8","109463","3121","0.4","0.4","36645","68742","24.7","2.2","118693","13793","48.7","2.4","120592","8334","26.2","1.6","59348","8293","8085","250","116787","6361","45.1","2.6","127500","8959","54.9","2.6","109835","4627","84.4","2.4","127534","7343","12.3","2.3","62500","7814","3.2","1.2","64423","68312","1868","204","42500","8919","52.9","7.6","34383","6265","46.9","7.1","32681","5465","6.0","3.2","91058","19874","47.1","7.6","54653","15496","42.3","7.2","50104","18537","4.7","2.8","121731","67834","30.5","(X)","(X)","(X)","30.0","(X)","(X)","(X)","31.2","(X)","(X)","(X)",
"8600000US11732","ZCTA5 11732","1486","158","110000","25994","94.8","4.0","110870","25442","0.0","2.0","-","**","0.0","2.0","-","**","2.1","1.9","195804","77816","0.0","2.0","-","**","2.2","3.4","-","**","1.0","1.7","-","**","6.2","4.6","158278","41430","88.6","6.2","100500","22373","0.0","2.0","-","**","20.1","6.5","97196","60761","45.2","6.9","139750","45795","34.7","6.7","86047","18737","1000","117","159315","12277","38.0","8.1","178750","36610","62.0","8.1","131429","27320","89.5","5.2","160993","30471","9.1","4.6","110568","57430","1.4","2.4","-","**","486","138","59583","50654","72.4","13.9","73256","42767","65.2","16.2","72994","47676","7.2","8.2","85750","69822","27.6","13.9","19125","60706","27.6","13.9","19125","60706","0.0","6.0","-","**","24.4","(X)","(X)","(X)","24.9","(X)","(X)","(X)","23.3","(X)","(X)","(X)",
"8600000US11733","ZCTA5 11733","5673","253","136596","11084","88.2","2.5","135442","11732","2.1","1.1","114625","93310","0.2","0.3","-","**","8.2","2.0","124318","73345","0.0","0.5","-","**","0.4","0.5","-","**","0.9","0.9","155509","13411","2.5","1.2","164145","83287","86.1","2.8","134917","12157","0.3","0.3","58875","9685","17.9","2.7","147656","13335","53.6","3.2","153036","12229","28.2","2.7","83542","10871","4642","219","149474","9955","41.6","3.7","161895","11032","58.4","3.7","139775","12703","90.0","2.0","156351","9277","7.7","1.8","86080","28493","2.3","1.0","173083","43098","1031","180","69648","10163","54.5","9.7","65625","18156","48.8","8.8","60972","33985","5.7","4.3","145938","111404","45.5","9.7","83188","28322","33.9","9.5","88214","32267","11.5","7.1","73188","84238","29.4","(X)","(X)","(X)","29.5","(X)","(X)","(X)","24.7","(X)","(X)","(X)",
"8600000US11735","ZCTA5 11735","10999","307","90300","5227","88.2","1.9","94228","5869","3.1","0.9","85313","35256","0.0","0.3","-","**","4.2","1.1","76250","38874","0.0","0.3","-","**","3.1","1.2","60571","9906","1.4","0.7","102798","48718","11.6","1.8","75156","10807","80.1","2.2","93778","6096","0.0","0.1","-","**","25.7","1.9","107591","6457","49.6","2.1","106958","6060","24.7","1.5","50854","5995","8270","269","103944","2531","40.3","2.5","120196","7730","59.7","2.5","95920","5593","80.3","2.5","111974","4988","16.2","2.4","59792","14950","3.5","1.0","71528","19557","2729","298","44848","6569","55.6","5.2","35054","6370","48.5","5.5","30843","4073","7.1","3.2","113750","17449","44.4","5.2","52411","4122","39.3","5.3","50286","9328","5.1","2.2","121964","38539","30.1","(X)","(X)","(X)","30.2","(X)","(X)","(X)","28.4","(X)","(X)","(X)",
"8600000US11738","ZCTA5 11738","5253","282","95803","4199","91.9","2.5","97070","3140","1.8","1.2","98750","125414","1.0","0.8","-","**","2.4","1.1","104375","73665","0.0","0.6","-","**","1.1","0.9","32000","135635","1.8","1.7","83587","56770","11.1","3.0","56799","7928","83.0","3.6","98354","2718","0.2","0.3","-","**","31.7","4.0","94688","9209","48.9","4.1","105839","10038","19.3","2.4","65697","9065","4557","317","98508","3562","44.9","3.9","97436","8212","55.1","3.9","99078","3920","79.0","4.4","105469","8011","14.9","4.0","64957","16363","6.1","2.5","60083","11484","696","199","53663","10667","41.1","13.0","29583","39226","34.1","12.0","19750","33845","7.0","5.4","59792","48725","58.9","13.0","62734","27280","42.8","13.9","54013","70241","16.1","10.0","63906","15238","41.1","(X)","(X)","(X)","41.5","(X)","(X)","(X)","33.6","(X)","(X)","(X)",
"8600000US11739","ZCTA5 11739","474","52","119773","14431","92.6","5.9","120592","15007","0.0","6.1","-","**","0.0","6.1","-","**","5.1","4.9","44500","195527","0.0","6.1","-","**","2.3","3.4","-","**","0.0","6.1","-","**","5.1","4.6","127813","91653","89.9","6.7","119886","14058","0.0","6.1","-","**","18.1","13.7","128125","193487","44.1","13.1","145156","96449","37.8","11.5","69375","45038","364","57","130926","43511","50.5","15.7","118542","90611","49.5","15.7","146250","83803","84.6","10.4","130588","56292","8.5","8.3","130375","253093","6.9","6.0","-","**","110","48","63000","47736","60.9","26.7","27208","89969","41.8","31.4","26333","11127","19.1","18.3","128281","46975","39.1","26.7","69750","42349","34.5","25.9","83500","45284","4.5","7.0","-","**","32.7","(X)","(X)","(X)","36.5","(X)","(X)","(X)","20.0","(X)","(X)","(X)",
