"GEO_ID","NAME","S1903_C01_001E","S1903_C01_001M","S1903_C02_001E","S1903_C02_001M","S1903_C01_002E","S1903_C01_002M","S1903_C02_002E","S1903_C02_002M","S1903_C01_003E","S1903_C01_003M","S1903_C02_003E","S1903_C02_003M","S1903_C01_004E","S1903_C01_004M","S1903_C02_004E","S1903_C02_004M","S1903_C01_005E","S1903_C01_005M","S1903_C02_005E","S1903_C02_005M","S1903_C01_006E","S1903_C01_006M","S1903_C02_006E","S1903_C02_006M","S1903_C01_007E","S1903_C01_007M","S1903_C02_007E","S1903_C02_007M","S1903_C01_008E","S1903_C01_008M","S1903_C02_008E","S1903_C02_008M","S1903_C01_009E","S1903_C01_009M","S1903_C02_009E","S1903_C02_009M","S1903_C01_010E","S1903_C01_010M","S1903_C02_010E","S1903_C02_010M","S1903_C01_011E","S1903_C01_011M","S1903_C02_011E","S1903_C02_011M","S1903_C01_012E","S1903_C01_012M","S1903_C02_012E","S1903_C02_012M","S1903_C01_013E","S1903_C01_013M","S1903_C02_013E","S1903_C02_013M","S1903_C01_014E","S1903_C01_014M","S1903_C02_014E","S1903_C02_014M","S1903_C01_015E","S1903_C01_015M","S1903_C02_015E","S1903_C02_015M","S1903_C01_016E","S1903_C01_016M","S1903_C02_016E","S1903_C02_016M","S1903_C01_017E","S1903_C01_017M","S1903_C02_017E","S1903_C02_017M","S1903_C01_018E","S1903_C01_018M","S1903_C02_018E","S1903_C02_018M","S1903_C01_019E","S1903_C01_019M","S1903_C02_019E","S1903_C02_019M","S1903_C01_020E","S1903_C01_020M","S1903_C02_020E","S1903_C02_020M","S1903_C01_021E","S1903_C01_021M","S1903_C02_021E","S1903_C02_021M","S1903_C01_022E","S1903_C01_022M","S1903_C02_022E","S1903_C02_022M","S1903_C01_023E","S1903_C01_023M","S1903_C02_023E","S1903_C02_023M","S1903_C01_024E","S1903_C01_024M","S1903_C02_024E","S1903_C02_024M","S1903_C01_025E","S1903_C01_025M","S1903_C02_025E","S1903_C02_025M","S1903_C01_026E","S1903_C01_026M","S1903_C02_026E","S1903_C02_026M","S1903_C01_027E","S1903_C01_027M","S1903_C02_027E","S1903_C02_027M","S1903_C01_028E","S1903_C01_028M","S1903_C02_028E","S1903_C02_028M","S1903_C01_029E","S1903_C01_029M","S1903_C02_029E","S1903_C02_029M","S1903_C01_030E","S1903_C01_030M","S1903_C02_030E","S1903_C02_030M",
"8600000US60527","ZCTA5 60527","11302","392","75863","5221","76.4","2.6","75682","9088","10.0","1.9","51029","19668","0.1","0.2","-","**","11.1","1.9","134145","38443","0.0","0.2","-","**","1.0","0.8","57333","90120","1.4","0.9","75861","22911","3.4","1.3","56917","57720","74.4","2.7","75919","8942","1.0","0.5","50972","15170","29.8","2.5","65258","13300","42.6","2.6","101579","10879","26.6","2.3","58546","5499","7497","298","94424","8760","38.9","3.3","86423","13185","61.1","3.3","99181","9525","77.4","3.2","111208","7244","16.2","3.2","42361","16720","6.4","1.9","84271","31698","3805","406","45609","3883","58.7","5.4","41420","4430","54.9","5.8","40614","3925","3.9","2.0","55129","16813","41.3","5.4","56705","10915","35.6","5.2","52454","13310","5.7","2.2","121964","75094","32.1","(X)","(X)","(X)","33.9","(X)","(X)","(X)","28.0","(X)","(X)","(X)",
"8600000US60530","ZCTA5 60530","234","52","56667","15382","97.4","3.0","56944","16427","0.9","1.3","-","**","0.0","11.1","-","**","0.0","11.1","-","**","0.0","11.1","-","**","0.0","11.1","-","**","1.7","2.8","-","**","0.0","11.1","-","**","97.4","3.0","56944","16427","4.3","4.0","38125","37989","17.9","9.1","68750","59834","56.8","11.2","62083","33065","20.9","9.8","55139","12656","168","48","57222","54658","43.5","16.5","58750","67387","56.5","16.5","57083","72262","79.2","11.5","93750","48955","13.1","9.3","35357","25371","7.7","7.8","50694","7571","66","23","45000","36039","19.7","13.3","37813","23582","13.6","10.9","23750","33975","6.1","9.7","-","**","80.3","13.3","60417","28664","68.2","16.2","60417","40596","12.1","12.2","62500","22693","30.8","(X)","(X)","(X)","39.3","(X)","(X)","(X)","9.1","(X)","(X)","(X)",
"8600000US60531","ZCTA5 60531","651","76","62768","5906","99.8","0.3","62857","5889","0.2","0.3","-","**","0.0","4.1","-","**","0.0","4.1","-","**","0.0","4.1","-","**","0.0","4.1","-","**","0.0","4.1","-","**","1.2","1.5","56000","11792","98.6","1.5","63393","5608","1.8","1.9","32500","34883","24.0","5.4","60000","16331","47.6","7.3","66176","8157","26.6","6.4","58125","26714","472","66","75147","10782","37.1","7.5","71719","12202","62.9","7.5","76023","14038","89.6","4.6","78750","7088","8.1","4.0","23750","19172","2.3","2.5","34464","25536","179","47","27321","21180","50.3","14.5","22019","9665","46.4","14.5","22303","12376","3.9","5.6","-","**","49.7","14.5","45536","21119","40.2","13.7","41250","16946","9.5","7.7","83125","35687","32.0","(X)","(X)","(X)","31.6","(X)","(X)","(X)","29.6","(X)","(X)","(X)",
"8600000US60532","ZCTA5 60532","11448","366","71962","5813","82.9","2.3","72661","5107","5.7","1.6","44337","11428","0.0","0.2","-","**","8.5","1.5","97159","16759","0.0","0.2","-","**","1.7","1.0","36800","14477","1.1","0.6","38333","125587","4.7","1.8","41735","19033","79.6","2.8","74157","4517","4.5","1.4","40875","15542","38.1","2.8","73333","6838","38.7","2.3","94400","7809","18.7","2.0","46264","5009","6701","234","102674","3588","43.1","3.3","101009","5398","56.9","3.3","103919","9217","81.1","3.3","116917","9537","12.3","2.8","51116","6542","6.6","2.1","70331","26276","4747","396","41040","2544","55.0","5.0","37955","3077","45.7","4.4","36833","2838","9.4","3.3","55568","27119","45.0","5.0","51466","10386","35.9","5.1","43716","8745","9.1","2.9","78750","11575","25.6","(X)","(X)","(X)","24.2","(X)","(X)","(X)","26.8","(X)","(X)","(X)",
"8600000US60534","ZCTA5 60534","3802","227","51000","7138","89.4","3.3","49079","6658","2.8","1.9","41875","46001","0.4","0.6","-","**","1.7","1.0","44018","27353","0.0","0.7","-","**","4.6","2.5","71029","50208","1.3","1.1","78966","15625","31.8","5.3","58036","15135","62.7","5.1","46959","8182","2.7","1.9","33553","7251","34.4","4.7","59222","8243","35.8","4.7","53315","11171","27.1","3.8","37321","14364","2411","124","59512","5999","49.5","5.9","54718","8145","50.5","5.9","63284","6102","64.9","6.2","62220","4083","24.6","5.7","37841","10107","10.5","4.4","69293","19487","1391","230","29604","9777","57.7","9.1","26808","8217","46.7","8.2","20598","6434","11.1","5.8","62222","35987","42.3","9.1","34333","21335","39.5","9.2","32500","18408","2.7","2.7","89333","23695","45.4","(X)","(X)","(X)","49.3","(X)","(X)","(X)","38.7","(X)","(X)","(X)",
"8600000US60536","ZCTA5 60536","43","14","76875","23337","100.0","41.6","76875","23337","0.0","41.6","-","**","0.0","41.6","-","**","0.0","41.6","-","**","0.0","41.6","-","**","0.0","41.6","-","**","0.0","41.6","-","**","0.0","41.6","-","**","100.0","41.6","76875","23337","0.0","41.6","-","**","51.2","22.8","75417","43006","30.2","19.8","143750","74699","18.6","24.0","43750","14477","29","10","83750","19342","31.0","23.6","81875","44247","69.0","23.6","84167","24067","93.1","13.5","84583","23175","0.0","50.7","-","**","6.9","13.5","-","**","14","13","49500","37057","57.1","46.3","75833","64560","57.1","46.3","75833","64560","0.0","72.9","-","**","42.9","46.3","-","**","7.1","26.8","-","**","35.7","46.1","-","**","20.9","(X)","(X)","(X)","31.0","(X)","(X)","(X)","0.0","(X)","(X)","(X)",
"8600000US60537","ZCTA5 60537","221","35","64821","11187","100.0","11.7","64821","11187","0.0","11.7","-","**","0.0","11.7","-","**","0.0","11.7","-","**","0.0","11.7","-","**","0.0","11.7","-","**","0.0","11.7","-","**","2.3","3.4","-","**","97.7","3.4","65000","12080","3.2","4.6","-","**","47.1","10.9","80500","28603","33.0","9.7","72813","20897","16.7","6.3","33125","14400","172","32","71250","18405","40.7","12.2","77500","20617","59.3","12.2","65000","22052","83.1","10.2","80893","17057","11.0","7.8","18125","27922","5.8","7.0","16500","19192","49","23","33125","14686","57.1","26.8","34375","42322","28.6","22.7","18750","135604","28.6","24.6","34688","40427","42.9","26.8","24125","6415","40.8","25.9","24000","4609","2.0","4.8","-","**","28.1","(X)","(X)","(X)","26.7","(X)","(X)","(X)","28.6","(X)","(X)","(X)",
"8600000US60538","ZCTA5 60538","8799","586","71707","4293","82.9","4.2","73374","4309","5.9","2.3","75074","18129","0.4","0.4","67375","7060","2.5","1.3","123947","79441","0.0","0.3","-","**","7.4","2.8","63673","2754","0.9","0.8","77838","105477","20.9","3.4","65337","7492","70.1","4.2","74277","5774","0.8","0.5","27434","91022","51.7","3.8","80641","6723","31.0","3.8","70148","5463","16.6","2.5","39702","3767","6510","443","78327","5369","59.7","4.8","73442","6930","40.3","4.8","86932","13306","76.2","4.8","82430","5892","13.8","3.8","48051","13285","10.0","3.7","87071","38231","2289","397","43021","8501","56.2","8.3","37538","14937","50.5","8.4","30313","9479","5.7","4.0","104545","36504","43.8","8.3","56667","28857","39.1","8.1","43835","20371","4.7","4.1","75375","6309","28.5","(X)","(X)","(X)","30.1","(X)","(X)","(X)","24.0","(X)","(X)","(X)",
"8600000US60539","ZCTA5 60539","0","11","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","0","11","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","0","11","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","-","(X)","(X)","(X)","-","(X)","(X)","(X)",
"8600000US60540","ZCTA5 60540","15298","313","102623","2608","83.0","1.8","106840","4095","3.6","1.0","58750","34647","0.2","0.2","-","**","11.1","1.3","97178","8024","0.0","0.2","-","**","0.7","0.5","55365","59828","1.4","0.5","52411","24085","4.7","1.3","70469","36768","78.9","2.0","108323","4279","1.8","0.7","45694","26130","30.7","1.7","100047","10131","46.7","1.7","126594","5427","20.7","1.3","59158","7842","11684","323","119406","4769","47.5","2.2","131156","11185","52.5","2.2","109109","4816","85.3","1.8","128077","6569","10.8","1.7","51837","3299","4.0","1.6","42468","85641","3614","329","50065","5131","59.7","5.9","48698","5377","50.4","5.7","42210","5635","9.4","3.1","87155","40731","40.3","5.9","51829","9524","34.1","6.1","44309","12934","6.2","2.2","82656","54082","27.3","(X)","(X)","(X)","28.2","(X)","(X)","(X)","23.9","(X)","(X)","(X)",
"8600000US60541","ZCTA5 60541","1191","121","79625","9626","96.9","2.1","80804","7766","0.5","0.9","-","**","0.0","2.3","-","**","0.6","1.0","-","**","0.0","2.3","-","**","1.6","1.7","67679","49913","0.4","0.8","-","**","3.4","2.3","56875","41260","95.0","2.6","80982","7428","2.1","1.6","31750","45543","27.8","5.4","81827","7409","43.2","5.9","90313","10126","27.0","6.2","60050","14319","872","73","83716","4007","42.9","6.1","81154","10759","57.1","6.1","87105","5916","90.7","4.4","86793","5279","5.0","2.2","26875","32050","4.2","3.5","61458","45621","319","110","61050","12720","41.4","14.7","36250","33936","35.4","13.2","25875","18589","6.0","7.4","155417","14520","58.6","14.7","69107","54094","39.2","16.5","64625","47475","19.4","14.7","125441","88083","26.4","(X)","(X)","(X)","29.5","(X)","(X)","(X)","17.2","(X)","(X)","(X)",
"8600000US60542","ZCTA5 60542","5864","247","81916","3288","84.3","3.4","83462","3922","6.0","2.0","55179","47824","0.1","0.2","-","**","4.6","1.7","95556","41972","0.1","0.2","-","**","4.5","2.1","77758","8682","0.4","0.4","-","**","9.4","2.4","73846","23409","79.7","3.5","84301","4843","2.2","1.2","24643","22670","40.9","3.8","84583","9635","42.7","3.9","88587","8430","14.2","2.3","48365","9920","4362","210","91078","5960","48.4","4.1","92414","13082","51.6","4.1","87168","10511","83.5","3.4","101310","8511","11.0","3.0","55566","13140","5.5","2.4","78214","6068","1502","216","43782","11168","50.5","9.1","29265","13746","44.5","9.8","22344","11318","5.9","4.1","129028","55988","49.5","9.1","57692","13234","38.8","8.9","54647","15632","10.7","5.3","67552","26941","28.7","(X)","(X)","(X)","31.1","(X)","(X)","(X)","21.2","(X)","(X)","(X)",
"8600000US60543","ZCTA5 60543","11914","414","94131","5878","88.5","3.0","96323","6338","5.8","1.9","99195","71984","0.0","0.2","-","**","2.8","1.3","75313","14743","0.0","0.2","-","**","1.9","1.3","55897","27614","0.9","1.0","152805","161523","8.9","2.3","61597","23429","81.6","3.4","99197","5571","1.9","1.3","70257","34206","40.1","3.2","99872","7613","42.8","3.5","103346","13885","15.1","2.3","71788","12320","9870","477","102980","6469","53.1","4.0","103472","7194","46.9","4.0","101122","11279","84.2","2.9","113289","7662","12.3","3.0","46023","13920","3.5","1.5","80086","20753","2044","391","53354","5108","54.3","9.8","51523","19653","50.0","10.2","51484","18825","4.3","4.1","65341","160300","45.7","9.8","56094","22513","36.5","10.7","54449","17909","9.2","5.4","67361","25563","34.2","(X)","(X)","(X)","35.4","(X)","(X)","(X)","27.7","(X)","(X)","(X)",
"8600000US60544","ZCTA5 60544","8804","326","69684","5886","85.2","3.1","70185","7144","6.6","1.7","83393","19369","0.0","0.3","-","**","4.0","2.1","58750","76818","0.0","0.3","-","**","3.6","1.8","90313","72484","0.7","0.7","121531","18382","11.3","2.2","69917","34052","77.9","3.0","70669","7359","1.0","0.7","19911","14585","32.4","2.7","84635","9757","37.4","3.0","83958","11091","29.2","2.4","42201","4671","6233","304","80625","5889","52.8","3.6","80728","10077","47.2","3.6","80490","9518","79.4","4.3","91485","5424","15.2","3.5","52368","7685","5.3","3.3","61319","45430","2571","367","41901","8101","63.4","7.4","35763","10362","54.8","8.3","28470","4035","8.6","5.5","138208","52001","36.6","7.4","57188","15148","33.4","7.5","55026","6053","3.2","2.1","110096","50195","27.1","(X)","(X)","(X)","24.5","(X)","(X)","(X)","33.5","(X)","(X)","(X)",
"8600000US60545","ZCTA5 60545","4508","359","57266","9826","84.6","5.0","62839","8130","3.6","1.9","27394","41031","1.2","2.1","-","**","0.0","0.6","-","**","0.0","0.6","-","**","8.5","3.9","39352","9199","2.2","1.6","22096","103174","24.6","4.9","48750","14901","70.2","5.3","63974","10101","2.9","1.9","35789","60115","45.4","4.7","52113","3668","37.8","4.8","79944","26554","13.9","4.0","53239","44472","3277","339","68542","13168","52.7","6.9","53000","26150","47.3","6.9","78281","18422","81.0","7.2","84118","15218","16.8","6.7","24692","14915","2.2","2.1","64115","60549","1231","300","43393","20058","49.1","15.4","28947","37266","31.4","15.2","20814","8797","17.7","13.2","53960","782","50.9","15.4","47844","18107","39.3","12.9","35395","19360","11.6","9.0","81734","23044","28.4","(X)","(X)","(X)","23.4","(X)","(X)","(X)","40.4","(X)","(X)","(X)",
"8600000US60546","ZCTA5 60546","6118","246","70270","6983","90.6","2.8","73945","6857","4.7","2.0","49301","9897","0.1","0.2","-","**","1.0","1.0","14706","171627","0.0","0.4","-","**","2.1","1.3","50268","24336","1.5","1.1","74934","17078","15.4","2.6","57225","40206","77.7","2.9","73047","6279","1.1","0.8","33672","32598","27.8","3.6","81601","9105","43.1","3.9","88824","18198","28.0","2.4","35559","6710","4166","171","91280","8674","50.3","4.5","105093","9610","49.7","4.5","82650","7560","74.1","4.3","107311","12307","20.3","4.0","44647","14956","5.6","2.4","53500","16761","1952","268","33602","3114","63.4","6.7","31719","6290","56.5","7.3","27857","5371","7.0","3.6","41964","45447","36.6","6.7","34700","3945","32.5","6.4","34449","3524","4.1","2.4","56111","67955","34.8","(X)","(X)","(X)","35.6","(X)","(X)","(X)","33.1","(X)","(X)","(X)",
"8600000US60548","ZCTA5 60548","4462","262","58841","3616","97.0","1.4","59238","4463","0.0","0.6","-","**","0.1","0.1","-","**","0.5","0.5","-","**","0.0","0.6","-","**","2.3","1.3","29679","30807","0.2","0.2","-","**","7.5","2.4","54732","29041","91.8","2.3","58880","3464","1.3","1.1","13750","25965","29.6","3.4","74016","11608","43.6","3.1","70972","8146","25.6","2.7","31632","7589","3080","170","71657","4166","43.1","4.9","71481","10808","56.9","4.9","71953","6132","81.8","4.5","79740","5971","10.5","3.3","48906","19009","7.8","3.1","50938","17225","1382","221","22756","5173","60.3","8.0","19948","2439","54.3","8.7","18854","2350","6.1","4.1","97778","78418","39.7","8.0","35417","19346","29.5","7.4","30625","12919","10.2","6.0","90532","39218","31.1","(X)","(X)","(X)","32.2","(X)","(X)","(X)","28.4","(X)","(X)","(X)",
"8600000US60549","ZCTA5 60549","254","108","60875","63247","100.0","10.3","60875","63247","0.0","10.3","-","**","0.0","10.3","-","**","0.0","10.3","-","**","0.0","10.3","-","**","0.0","10.3","-","**","0.0","10.3","-","**","0.0","10.3","-","**","100.0","10.3","60875","63247","0.0","10.3","-","**","30.3","19.4","27139","162523","51.2","24.6","62714","91660","18.5","17.0","61313","42717","191","83","51607","27228","45.0","19.4","27389","158252","55.0","19.4","51750","19586","69.6","26.9","62063","36954","30.4","26.9","-","**","0.0","13.4","-","**","63","74","-","**","74.6","52.4","-","**","74.6","52.4","-","**","0.0","33.7","-","**","25.4","52.4","-","**","0.0","33.7","-","**","25.4","52.4","-","**","36.6","(X)","(X)","(X)","48.7","(X)","(X)","(X)","0.0","(X)","(X)","(X)",
"8600000US60550","ZCTA5 60550","518","67","52000","10440","96.9","3.7","53333","10092","0.4","0.7","-","**","0.0","5.2","-","**","0.4","0.8","-","**","0.0","5.2","-","**","0.0","5.2","-","**","2.3","3.5","-","**","1.5","1.7","18750","30100","95.4","4.0","54167","10359","1.9","2.2","-","**","29.2","6.9","51979","18947","39.8","6.1","70000","11724","29.2","5.8","28194","3778","349","60","72188","14679","46.4","8.8","56111","22186","53.6","8.8","79375","11464","84.8","7.5","77188","6213","8.6","6.0","33750","9885","6.6","4.7","57639","42979","169","41","25987","2953","56.2","14.4","21806","4989","53.8","13.9","21250","5650","2.4","2.8","-","**","43.8","14.4","28750","8722","26.6","12.1","25972","6272","17.2","11.8","40625","38244","22.0","(X)","(X)","(X)","20.9","(X)","(X)","(X)","24.3","(X)","(X)","(X)",
"8600000US60551","ZCTA5 60551","1349","135","70369","6972","98.3","1.4","70568","6783","0.0","2.0","-","**","0.0","2.0","-","**","0.0","2.0","-","**","0.0","2.0","-","**","0.0","2.0","-","**","1.7","1.4","-","**","0.6","0.9","-","**","97.7","1.7","70795","6432","2.1","2.0","27333","39573","31.7","6.8","61979","15628","49.1","6.6","84167","10672","17.2","5.5","65286","13465","1053","128","75033","6855","35.9","8.3","62045","32158","64.1","8.3","79297","11120","78.2","8.4","86169","7986","16.5","7.9","31250","11907","5.3","3.5","44038","18907","296","88","41893","3905","42.2","16.7","34539","12580","29.4","14.5","34539","10910","12.8","11.5","40000","183743","57.8","16.7","45750","11674","39.2","17.7","41648","3458","18.6","11.9","84453","93924","34.4","(X)","(X)","(X)","34.0","(X)","(X)","(X)","34.8","(X)","(X)","(X)",
"8600000US60552","ZCTA5 60552","1652","155","72481","8424","98.1","1.6","73393","7996","0.0","1.6","-","**","0.6","0.9","-","**","0.0","1.6","-","**","0.0","1.6","-","**","0.4","0.6","-","**","0.9","1.2","-","**","2.3","2.2","41136","9455","96.2","2.8","75478","8648","1.8","1.7","21705","70791","27.5","5.3","71603","6174","49.5","5.2","102250","10082","21.2","5.1","41908","11196","1208","150","79470","9711","42.5","7.3","80139","16055","57.5","7.3","79200","15335","81.9","7.4","92292","17087","11.7","5.6","37656","8221","6.5","4.3","56176","27775","444","122","46458","27066","39.6","14.6","20313","8885","38.1","14.2","19432","9744","1.6","1.8","-","**","60.4","14.6","70864","8275","54.5","15.9","70463","16019","5.9","6.8","136786","39181","31.0","(X)","(X)","(X)","26.2","(X)","(X)","(X)","39.9","(X)","(X)","(X)",
"8600000US60553","ZCTA5 60553","293","39","62679","11737","98.0","2.0","62019","14474","1.0","1.9","-","**","0.0","9.0","-","**","0.0","9.0","-","**","0.0","9.0","-","**","0.0","9.0","-","**","1.0","1.6","-","**","0.7","1.2","-","**","97.3","2.3","61827","15205","4.1","4.5","90357","157637","31.4","8.7","71250","13282","36.5","7.8","64464","8406","28.0","8.0","40000","8971","229","38","66477","7069","40.2","10.0","76250","26679","59.8","10.0","62019","8658","77.3","10.1","68438","14274","9.6","6.7","29375","74144","13.1","7.6","35833","36721","64","22","25833","9803","32.8","14.3","27917","40733","28.1","13.6","21250","12707","4.7","6.7","-","**","67.2","14.3","25417","10079","67.2","14.3","25417","10079","0.0","33.3","-","**","31.7","(X)","(X)","(X)","32.8","(X)","(X)","(X)","28.1","(X)","(X)","(X)",
"8600000US60554","ZCTA5 60554","4343","246","107992","8490","92.9","4.4","104615","8751","1.7","1.4","201711","42606","0.0","0.6","-","**","0.9","1.3","-","**","0.0","0.6","-","**","4.5","3.8","172899","113889","0.0","0.6","-","**","7.2","4.0","172974","57832","90.1","4.5","103702","8057","0.5","0.8","-","**","31.4","4.4","112132","19855","47.2","5.2","109694","16275","21.0","4.0","82788","54730","3270","216","125225","12109","37.9","5.4","134000","24171","62.1","5.4","119737","20640","90.1","4.3","127079","9428","6.2","3.5","79365","73665","3.7","2.4","92917","36478","1073","267","66075","14830","43.8","11.9","55104","11186","29.8","9.8","40536","19464","14.0","9.8","57031","43290","56.2","11.9","79240","14336","44.9","12.6","77990","22050","11.3","8.2","95801","22212","27.7","(X)","(X)","(X)","29.3","(X)","(X)","(X)","21.9","(X)","(X)","(X)",
"8600000US60555","ZCTA5 60555","4973","318","78372","7480","88.9","3.2","80322","6467","3.5","2.0","33566","1429","0.0","0.6","-","**","3.0","1.3","103088","29430","0.0","0.6","-","**","2.3","1.5","53929","45694","2.3","1.5","53456","39050","10.2","3.1","62465","36930","81.0","4.4","80389","6211","1.6","1.2","53775","945","35.8","3.8","81481","11784","48.0","3.8","87105","9221","14.6","2.4","47813","10985","3378","197","91250","5513","46.0","5.1","88134","11039","54.0","5.1","96818","7383","81.1","3.3","97066","4730","11.5","3.3","43015","21789","7.5","2.4","74444","28812","1595","290","55219","3925","48.5","7.6","37581","8163","44.9","7.3","34265","9626","3.6","2.2","115357","28589","51.5","7.6","69420","14428","33.7","7.0","61319","13886","17.8","5.6","95208","30099","31.0","(X)","(X)","(X)","29.6","(X)","(X)","(X)","32.0","(X)","(X)","(X)",
"8600000US60556","ZCTA5 60556","596","74","68854","9602","97.5","3.0","69427","12490","0.0","4.5","-","**","0.0","4.5","-","**","0.7","0.8","-","**","0.0","4.5","-","**","0.0","4.5","-","**","1.8","2.9","-","**","0.3","0.5","-","**","97.1","3.0","69531","12961","3.0","3.2","31250","2551","34.2","6.5","68500","18668","45.1","6.7","83977","18947","17.6","3.8","39375","24807","474","61","79318","10281","48.9","6.6","73750","14832","51.1","6.6","84688","9629","84.2","5.4","85568","7050","12.4","5.3","32422","18792","3.4","2.1","36250","27865","122","39","32500","10100","35.2","14.2","32708","14086","26.2","10.9","25417","5423","9.0","10.8","-","**","64.8","14.2","32396","23112","36.1","16.5","29167","33137","28.7","15.7","40417","61780","28.5","(X)","(X)","(X)","30.8","(X)","(X)","(X)","19.7","(X)","(X)","(X)",
"8600000US60557","ZCTA5 60557","13","18","-","**","100.0","75.7","-","**","0.0","75.7","-","**","0.0","75.7","-","**","0.0","75.7","-","**","0.0","75.7","-","**","0.0","75.7","-","**","0.0","75.7","-","**","0.0","75.7","-","**","100.0","75.7","-","**","0.0","75.7","-","**","0.0","75.7","-","**","0.0","75.7","-","**","100.0","75.7","-","**","13","18","-","**","0.0","75.7","-","**","100.0","75.7","-","**","100.0","75.7","-","**","0.0","75.7","-","**","0.0","75.7","-","**","0","11","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","100.0","(X)","(X)","(X)","100.0","(X)","(X)","(X)","-","(X)","(X)","(X)",
"8600000US60558","ZCTA5 60558","4317","142","140361","9362","99.0","0.6","139597","10034","0.1","0.2","-","**","0.0","0.6","-","**","0.6","0.5","164167","23560","0.0","0.6","-","**","0.1","0.1","-","**","0.2","0.3","-","**","3.3","1.4","124107","63647","95.8","1.5","139758","10887","0.0","0.6","-","**","22.6","2.1","201667","25470","49.4","2.4","153750","15138","28.0","2.1","68375","5186","3540","134","154315","10406","52.6","3.3","183264","19759","47.4","3.3","129688","21747","93.8","1.8","162083","10199","4.0","1.4","83816","34678","2.2","1.3","60000","56852","777","155","57344","11848","75.7","7.1","51625","9198","72.8","7.4","50250","7751","2.8","2.7","146500","88417","24.3","7.1","82639","39699","22.0","7.3","70469","39786","2.3","2.6","-","**","28.1","(X)","(X)","(X)","28.3","(X)","(X)","(X)","27.0","(X)","(X)","(X)",
"8600000US60559","ZCTA5 60559","10122","445","60901","2991","75.6","2.7","60243","3689","8.2","1.9","52159","16388","0.3","0.3","-","**","11.0","1.7","83029","10613","0.0","0.3","-","**","2.7","1.2","25975","5232","2.1","1.0","46762","6610","6.5","1.6","43834","9401","71.7","2.5","60509","3641","2.9","1.3","26994","11915","35.9","2.9","63559","1950","41.6","3.0","68813","4931","19.6","1.9","36863","4023","6222","255","73841","4567","40.1","3.3","74042","11510","59.9","3.3","73777","5421","74.2","3.1","85868","3724","20.4","3.1","41900","7093","5.3","1.8","36048","22560","3900","419","36990","3013","58.2","6.3","33965","4460","48.4","5.8","28714","2924","9.8","3.2","73393","17345","41.8","6.3","48672","14272","34.0","6.2","37247","8503","7.8","3.0","64304","2682","28.5","(X)","(X)","(X)","27.2","(X)","(X)","(X)","28.6","(X)","(X)","(X)",
"8600000US60560","ZCTA5 60560","7922","499","86546","7118","91.6","3.3","87921","8745","3.2","2.2","73333","83018","0.2","0.4","-","**","1.1","0.8","93843","5731","0.0","0.3","-","**","3.0","2.5","49549","57164","0.9","0.7","27115","46886","5.5","2.9","84043","57960","89.5","3.8","86579","7713","1.6","1.3","47697","2389","44.7","4.6","94290","6071","36.5","4.3","99929","9473","17.3","3.1","41073","6682","5869","418","99280","5733","53.7","4.9","102068","9251","46.3","4.9","97022","12620","87.0","4.0","104375","6261","7.8","3.5","41516","31094","5.2","2.8","70814","7916","2053","444","54980","6786","48.2","9.7","34554","9560","43.6","9.8","31816","5249","4.5","4.6","118727","65303","51.8","9.7","73607","17258","37.0","10.4","72766","16912","14.9","6.7","83590","31861","27.9","(X)","(X)","(X)","31.8","(X)","(X)","(X)","16.5","(X)","(X)","(X)",
"8600000US60561","ZCTA5 60561","9218","365","81408","4520","85.8","2.2","79320","5628","4.1","1.4","48243","20101","0.2","0.3","-","**","8.1","1.6","119359","15745","0.0","0.3","-","**","0.6","0.6","35208","178433","1.1","0.8","61677","25567","3.1","1.2","70714","38795","83.1","2.5","78989","5646","0.8","0.6","34815","17572","22.7","2.4","81848","9208","46.5","2.6","101132","10103","30.0","2.2","56442","7567","6590","237","94979","4482","38.4","3.3","92803","8587","61.6","3.3","96186","7126","81.0","3.4","104694","8068","13.9","3.2","57153","11769","5.0","1.8","66134","12912","2628","322","48500","6835","60.3","5.3","37528","5095","54.3","5.3","36734","3249","6.0","3.0","44964","38927","39.7","5.3","65163","8786","31.4","5.2","58545","7288","8.3","3.5","107031","55460","28.8","(X)","(X)","(X)","30.5","(X)","(X)","(X)","24.4","(X)","(X)","(X)",
